id,title,date,country
US73681804,Methods and systems for providing a merchant funded rebate program,30.12.2009,US
US82126869,"SYSTEM, COMPUTER-STORAGE MEDIUM AND METHODS FOR ALLOCATION OF DONATIONS BETWEEN PARTIES",27.11.2012,US
WO2013082021,"SYSTEM, COMPUTER-STORAGE MEDIUM AND METHODS FOR ALLOCATION OF DONATIONS BETWEEN PARTIES",27.11.2012,WO
US376428286,SYSTEM AND METHOD FOR INTEGRATING AN ONLINE PLATFORM WITH COMPUTING SYSTEM INFRASTRUCTURES OF EDUCATIONAL INSTITUTIONS,12.04.2021,US
US73432051,EDUCATIONAL DECISION SUPPORT SYSTEM AND ASSOCIATED METHODS,14.06.2011,US
US154284742,E-learning utilizing remote proctoring and analytical metrics captured during training and testing,21.07.2014,US
US410040477,Systems and methods for repurposing paid time off,02.03.2023,US
US345565563,"Automated generation of condition state information for one or more machines, devices, or systems associated with service or repair events",31.08.2021,US
US222925199,REUSABLE PRODUCT DESIGN MODEL,11.01.2017,US
US323262792,Systems and methods for repurposing paid time off,30.10.2020,US
US372517735,Systems and methods for repurposing paid time off,06.05.2022,US
US372517734,Systems and methods for repurposing paid time off,06.05.2022,US
WO2021087369,SYSTEMS AND METHODS FOR REPURPOSING PAID TIME OFF,30.10.2020,WO
US338560884,Systems and methods for repurposing paid time off,15.06.2021,US
US410040478,Systems and Methods for Repurposing Paid Time Off,02.03.2023,US
CA362189696,SYSTEMS AND METHODS FOR REPURPOSING PAID TIME OFF,30.10.2020,CA
AU360618350,Systems and methods for repurposing paid time off,30.10.2020,AU
WO2024226034,PRIVACY-PRESERVING ATTRIBUTE PREDICTION AND CONTENT SELECTION,25.04.2023,WO
US379740808,SYSTEM AND METHOD FOR INTEGRATING AN ONLINE PLATFORM WITH COMPUTING SYSTEM INFRASTRUCTURES OF EDUCATIONAL INSTITUTIONS,07.04.2022,US
WO2021236887,"IMPROVEMENTS IN TRAINING AND MANAGEMENT OF TECHNICIANS IN THE SERVICE OR REPAIR OF MACHINES, DEVICES, OR SYSTEMS",20.05.2021,WO
DE437787982,Vorrichtung und Verfahren zur Energieversorgung eines sicherheitsrelevanten Verbrauchers in einem Kraftfahrzeug,28.02.2023,DE
US154005453,Computerized Coordination Of Social Service Resources,15.06.2015,US
US195467521,Multi Sensory Computer Aided - Common Quality Education for Everyone,11.01.2017,US
US335163148,"Training and management of technicians in the service or repair of machines, devices, or systems",20.05.2020,US
US123295204,"CUSTOMIZED TESTS THAT ALLOW A TEACHER TO CHOOSE A LEVEL OF
DIFFICULTY",13.03.2014,US
US201380132,CUSTOMIZED TESTS THAT ALLOW A TEACHER TO CHOOSE A LEVEL OF DIFFICULTY,06.06.2016,US
CN364312412,Intelligent teaching monitoring device and method based on cloud data online education for colleges and universities,16.02.2022,CN
CN446847028,MACsec链路创建方法、基站及存储介质,26.06.2023,CN
IN306149580,INTEGRATED NATIONAL DIABETES PREVENTION CONTROL PROTECTION PROGRAMME (INDPCP),21.02.2019,IN
EP437779176,VERFAHREN UND VORRICHTUNG FÜR FREQUENZPRIORITÄT ZUR ZELLENNEUAUSWAHL IN EINEM DRAHTLOSEN KOMMUNIKATIONSSYSTEM,08.03.2022,EP
US442163478,"AUTOMATED GENERATION OF CONDITION STATE INFORMATION FOR ONE OR MORE MACHINES, DEVICES, OR SYSTEMS ASSOCIATED WITH SERVICE OR REPAIR EVENTS",10.05.2024,US
CN446855049,一种镍铁电解水产氧催化剂及其制备方法与应用,12.10.2024,CN
WO2021003024,POST-RANKER FOR SEARCH RESULTS,18.06.2020,WO
US73439986,Recruiting system,21.01.2011,US
WO2014042877,BIMODAL COMPUTER-BASED SYSTEM,28.08.2013,WO
WO2001050440,AN EDUCATION SYSTEM AND METHOD FOR PROVIDING EDUCATIONAL EXERCISES AND ESTABLISHING AN EDUCATIONAL FUND,22.12.2000,WO
CN437815213,具有防卡死功能的锅炉辅机出渣装置,27.11.2023,CN
IN367110250,A SYSTEM & METHOD BASED ON BLOCKCHAIN TECHNOLOGY FOR DEVELOPING EFFICIENT EDUCATION MANAGEMENT SYSTEMS,04.06.2022,IN
US437764388,APPARATUS AND METHOD FOR TRANSFERRING A FLUID SAMPLE FROM A FLUID SAMPLE COLLECTION APPARATUS TO A LIQUID SAMPLE ANALYZER,05.08.2022,US
CN205454262,College education informatization platform based on network learning,06.06.2017,CN
CN347746530,College public physical education course attendance checking device,23.02.2021,CN
US130247877,POOL-BASED SYSTEM FOR ORGANIZING AND MEASURING PERSONALIZED FINANCIAL MANAGEMENT TECHNIQUES,28.05.2014,US
US42095731,Pool-based system for organizing and measuring personalized financial management techniques,30.01.2006,US
US91638039,Bimodal computer-based system for selling financial products,13.09.2012,US
US128467154,Method and apparatus for performing distributed privacy-preserving computations on user locations,18.06.2013,US
CN322695710,Modern education technology display platform,14.07.2020,CN
AU448100168,RogerRoj SocialScience BioInformatic WealthManagement FinancialServices Reformulation (RBW),25.01.2025,AU
CN345852418,Multifunctional teaching display board for college student educational psychology,06.05.2021,CN
US96389715,BIMODAL COMPUTER-BASED SYSTEM FOR SELLING FINANCIAL PRODUCTS,28.08.2013,US
US96389709,BIMODAL COMPUTER-BASED SYSTEM FOR SELLING FINANCIAL PRODUCTS,28.08.2013,US
CN437950252,Body measurement data analysis system and method applied to college physical education scene,17.07.2024,CN
US310908579,Financial planning system with automated selection of products and financing,30.12.2019,US
US297995973,Attention variability feedback based on changes in instructional attribute values,16.06.2017,US
IN394087096,EDUCATION SYSTEM AND METHODS IN MODERN INDIA,04.03.2023,IN
US73304852,DEVICES AND METHODS FOR DETERMINING A PATIENT'S PROPENSITY TO ADHERE TO A MEDICATION PRESCRIPTION,05.10.2009,US
US40845454,Self-service system for education,06.04.2004,US
IN379761985,Artificial Intelligence (AI) enabled Secured Examination Planning System,07.11.2022,IN
US77183517,,14.09.2012,US
US310547080,Systems and methods for user matching,29.10.2018,US
WO2019087182,SYSTEMS AND METHODS FOR USER MATCHING,29.10.2018,WO
US233188187,"Tamper resistant, identity-based, purposeful networking arrangement",12.12.2017,US
IN379761399,E-LEARNING BASED HYBRID TRAINING FOR EDUCATION AND MANAGEMENT SYSTEM MODEL,12.11.2022,IN
US295247210,Systems and methods configured to enable an operating system for connected computing that supports user use of suitable to user purpose resources sourced from one or more resource ecospheres,08.11.2019,US
US154606716,Methods and systems for purposeful computing,14.03.2014,US
AU426501094,SYSTEMS AND METHODS CONFIGURED TO ENABLE AN OPERATING SYSTEM FOR CONNECTED COMPUTING THAT SUPPORTS USER USE OF SUITABLE TO USER PURPOSE RESOURCES SOURCED FROM ONE OR MORE RESOURCE ECOSPHERES,15.03.2024,AU
EP14390160,Verfahren zum Finden eines Mitspielers in einem Online-spiel durch Informationen des Spielstils,17.02.2005,EP
US41174218,Method for online game matchmaking using play style information,01.03.2004,US
US73304941,Dynamically providing financial solution recommendations,01.03.2011,US
AU351196810,SYSTEMS AND METHODS CONFIGURED TO ENABLE AN OPERATING SYSTEM FOR CONNECTED COMPUTING THAT SUPPORTS USER USE OF SUITABLE TO USER PURPOSE RESOURCES SOURCED FROM ONE OR MORE RESOURCE ECOSPHERES,03.02.2022,AU
AU181650140,Methods and systems for purposeful computing,14.03.2014,AU
US124048079,Learner billing in a modular learning system,13.09.2012,US
WO2013040106,LEARNING BILLING IN A MODULAR LEARNING SYSTEM,13.09.2012,WO
WO2014152069,METHODS AND SYSTEMS FOR PURPOSEFUL COMPUTING,14.03.2014,WO
US38904752,Method and apparatus for funding education by acquiring shares of students future earnings,24.05.1995,US
US320889622,Systems and methods configured to enable an operating system for connected computing that supports user use of suitable to user purpose resources sourced from one or more resource ecospheres,22.10.2020,US
US351165507,Systems and methods configured to enable an operating system for connected computing that supports user use of suitable to user purpose resources sourced from one or more resource ecospheres,22.10.2021,US
US436106388,SYSTEMS AND METHODS CONFIGURED TO ENABLE AN OPERATING SYSTEM FOR CONNECTED COMPUTING THAT SUPPORTS USER USE OF SUITABLE TO USER PURPOSE RESOURCES SOURCED FROM ONE OR MORE RESOURCE ECOSPHERES,25.10.2023,US
AU205648372,METHODS AND SYSTEMS FOR PURPOSEFUL COMPUTING,17.10.2017,AU
AU277603631,SYSTEMS AND METHODS CONFIGURED TO ENABLE AN OPERATING SYSTEM FOR CONNECTED COMPUTING THAT SUPPORTS USER USE OF SUITABLE TO USER PURPOSE RESOURCES SOURCED FROM ONE OR MORE RESOURCE ECOSPHERES,11.11.2019,AU
US97628003,Long term evolution intelligent subscriber profile,21.11.2012,US
US73304942,Providing value exchange in connection with financial institution recommendations and offers,01.03.2011,US
US107426647,INTERACTIVE INCENTIVE DRIVEN PARTICIPATORY SYSTEM AND METHOD FOR ENGAGING MULTIMEDIA AUDIENCE,15.03.2013,US
US151711736,3D dentofacial system and method,18.03.2015,US
US38872048,Data storage medium for funding education by acquiring shares of students' f,24.05.1995,US
US39874701,Interactive jewelry,13.02.2001,US
US43198151,System and method for creating exalted video games and virtual realities wherein ideas have consequences,11.07.2008,US
CN311241300,College position and college calendar query system and method based on block chain,24.06.2020,CN
US260708233,Survey submission system and method for personalized career counseling,21.04.2019,US
EP173914492,INFORMATIONSTECHNOLOGIEPLATTFORM FÜR SPRACHÜBERSETZUNGEN UND AUFGABENVERWALTUNG,23.11.2015,EP
WO2021077011,SYSTEMS AND METHODS FOR SHARED UTILITY ACCESSIBILITY,16.10.2020,WO
US381469373,SYSTEMS AND METHODS FOR ADAPTIVE GOAL-ORIENTED LEARNING PATHS,03.08.2022,US
US174022991,Information technology platform for language translation and task management,05.11.2015,US
US375741286,Screen interface for a mobile device apparatus,20.07.2018,US
US372569945,Screen interface for a mobile device apparatus,20.07.2018,US
US241914044,Computational linguistic analysis of learners' discourse in computer-mediated group learning environments,30.07.2018,US
GB223654510,Collection strategies that facilitate arranging portions of documents into content collections,31.10.2017,GB
US217779014,COLLECTION STRATEGIES THAT FACILITATE ARRANGING PORTIONS OF DOCUMENTS INTO CONTENT COLLECTIONS,31.10.2017,US
EP11135782,Interaktive und gemeinschaftliche Finanzkundenerfahrungsanwendung,14.10.2009,EP
CA94430532,INTERACTIVE AND COLLABORATIVE FINANCIAL CUSTOMER EXPERIENCE APPLICATION,14.10.2009,CA
AU181479018,Interactive and collaborative financial customer experience application,15.10.2009,AU
US254129905,Method and system for cross channel in-car media consumption measurement and analysis using blockchain,23.04.2019,US
CA94033129,METHOD FOR A FINANCIAL MANAGER,28.02.2001,CA
WO2001065907,METHOD FOR A FINANCIAL MANAGER,28.02.2001,WO
WO2001067340,METHOD FOR MAKING FINANCIAL DECISIONS BY BALANCING GOALS IN A FINANCIAL MANAGER,28.02.2001,WO
WO2019200303,SYSTEMS AND METHODS FOR AUTOMATED MODULE-BASED CONTENT PROVISIONING,12.04.2019,WO
WO2015044710,"GLOBAL UNIFIED COMMUNICATION AND TRANSACTION PROCESSING SYSTEM FOR REAL-TIME COMMUNICATION, INFORMATION SHARING AND TRANSACTION PROCESSING AMID PARENTS, SCHOOLS, STUDENTS AND VENDORS",24.09.2013,WO
US124048136,LEARNING APPLICATION RANKING IN A MODULAR LEARNING SYSTEM,11.09.2012,US
WO2013039925,LEARNING APPLICATION RANKING IN A MODULAR LEARNING SYSTEM,11.09.2012,WO
US43255807,Techniques for illustrating and analyzing college savings plans,25.01.2010,US
US40614950,Techniques for illustrating and analyzing college savings plans,02.01.2004,US
CN199708550,Campus student online upgrading system,10.03.2017,CN
WO2002011014,TECHNIQUES FOR ILLUSTRATING AND ANALYZING COLLEGE SAVINGS PLANS,21.06.2001,WO
US90330232,SYSTEM AND METHOD FOR ANALYZING A RESUME AND DISPLAYING A SUMMARY OF THE RESUME,30.01.2013,US
US275799801,System and method for goals-based financial registry,05.05.2016,US
US74386068,Processes and systems for creating and delivering granular idiomorphic media suitable for interstitial channels,13.12.2011,US
US212403822,Systems and methods enabling a resource assertion environment for evaluating the appropriateness of computer resources for user purposes,10.08.2017,US
US177611094,Methods and systems supporting a resource environment for contextual purpose computing,24.05.2016,US
US107426557,Purposeful computing,26.06.2013,US
US39868952,Online education system and method,10.04.2001,US
US283326076,Systems and methods for establishing a user purpose class resource information computing environment,18.10.2019,US
US239905633,Lock screen interface for a mobile device apparatus,05.04.2018,US
US239905634,Screen interface for a mobile device apparatus,05.04.2018,US
US224900952,Lock screen interface for a mobile device apparatus,20.10.2017,US
US241291619,Lock screen interface for a mobile device apparatus,05.04.2018,US
US361457442,Screen interface for a mobile device apparatus,18.03.2019,US
WO2021225905,"DATA PROCESSING SYSTEM AND METHOD FOR DYNAMIC ASSESSMENT, CLASSIFICATION, AND DELIVERY OF ADAPTIVE PERSONALIZED RECOMMENDATIONS",30.04.2021,WO
IN414838258,FORMULATION AND DEVELOPMENT OF FLOATING TABLETS OF TENOFOVIR DISOPROXIL FUMARATE FOR THE TREATMENT OF HIV-1 INFECTION,17.07.2023,IN
US235213520,Methods and systems for enabling fact reliability,22.06.2018,US
US235213519,Methods and systems for enabling identification and/or evaluation of resources for purposeful computing,09.06.2018,US
US283328613,Systems and methods for establishing a user purpose fulfillment computing platform,23.09.2019,US
US107424923,Purposeful computing,15.03.2013,US
US174817541,Meosk/Weosk-Based Private and Social Media Management And Communication System Network,06.01.2015,US
US325112934,Systems and methods for establishing a user purpose class resource information computing environment,13.11.2020,US
US43752913,Interactive and collaborative financial customer experience application,26.01.2009,US
US73499703,CENTRALIZED CONTENT REPOSITORIES FOR DISTRIBUTED LEARNING MANAGEMENT SYSTEMS,09.11.2011,US
CA94516347,DEVICES AND METHODS FOR DETERMINING A PATIENT'S PROPENSITY TO ADHERE TO A MEDICATION PRESCRIPTION,05.10.2009,CA
US362948665,ADAPTIVE MODEL FOR PROVIDING PROPERTY LISTING RECOMMENDATIONS,10.04.2020,US
WO2020210748,ADAPTIVE MODEL FOR PROVIDING PROPERTY LISTING RECOMMENDATIONS,10.04.2020,WO
US130492170,"DEVICES, METHODS AND SYSTEMS RELATED TO AUTOMATION THAT PROVIDES FINANCIAL PLANNING ADVICE",01.05.2014,US
US90329784,System and method for identifying one or more resumes based on a search query using weighted formal concept analysis,30.01.2013,US
US42640416,Centralized content repositories for distributed learning management systems,29.12.2007,US
US315294335,Systems and methods for establishing a user purpose fulfillment computing platform,18.09.2020,US
US396244311,SYSTEMS AND METHODS FOR ESTABLISHING A USER PURPOSE FULFILLMENT COMPUTING PLATFORM,08.11.2022,US
US418585164,SYSTEMS AND METHODS FOR ESTABLISHING A USER PURPOSE FULFILLMENT COMPUTING PLATFORM,06.09.2023,US
IN211654997,LEARNER ADMISSION SYSTEMS AND METHODS IN A MODULAR LEARNING SYSTEM,13.04.2014,IN
US42397040,Trading system and method for institutional athletic and education programs,29.05.2007,US
US73818667,System and method and article of manufacture for making financial decisions by balancing goals in a financial manager,08.03.2000,US
US41615316,Apparatus and methods for an application process and data analysis,18.04.2006,US
US370723994,Systems and methods of interactive goal setting tools,02.10.2018,US
US408066078,Systems and methods of interactive goal setting tools,05.08.2022,US
US419319693,Systems and methods of interactive goal setting tools,25.09.2023,US
US76842416,Apparatus and Methods for an Application Process and Data Analysis,14.09.2012,US
US128464889,Learner admission systems and methods in a modular learning system,12.09.2012,US
WO2013040088,LEARNER ADMISSION SYSTEMS AND METHODS IN A MODULAR LEARNING SYSTEM,12.09.2012,WO
US76842452,Apparatus and Methods for an Application Process and Data Analysis,14.09.2012,US
IN414856803,Socioeconomic Development in India: The Role of Contemporary Education and Its Challenges,19.07.2023,IN
CN437341743,College student psychological health education monitoring system and method,23.05.2024,CN
IN275749981,ARTIFICIAL INTELLIGENCE BASED SERVICE IMPLEMENTATION,10.12.2018,IN
US433570168,METHOD AND SYSTEM FOR CURRICULUM MANAGEMENT SERVICES,16.02.2024,US
US42393841,Trading system and method for institutional athletic and education programs,29.05.2007,US
US41743514,Financial manager user interface as filed,08.03.2000,US
US370123676,SYSTEMS AND METHODS FOR OPTIMIZING DATA SHARING IN RELATION TO A PLURALITY OF ADMISSION APPLICATIONS,31.03.2022,US
US73304943,CONDUCTING A FINANCIAL INSTITUTION INTERACTION ACROSS MULTIPLE FINANCIAL INSTITUTION CHANNELS,01.03.2011,US
US42586802,Trading system and method for institutional athletic and education programs,25.02.2008,US
US314174829,"CONTROL, MONITORING, AND/OR SECURITY, APPARATUS AND METHOD FOR PREMISES, VEHICLES, AND/OR ARTICLES",25.06.2020,US
IN375640249,Enhancing Spoken Language Using Systematic Functional Linguistics (SFL) and Communicative Linguistics,22.08.2022,IN
US39999657,System and method for automatically evaluating and provisionally granting educational transfer credits,18.09.2001,US
US177799248,Method and system for curriculum management services,26.09.2015,US
US322190475,SPORTS BETTING APPARATUS AND METHOD,29.09.2020,US
IN211653998,LEARNING BILLING IN A MODULAR LEARNING SYSTEM,13.04.2014,IN
US42221792,SYSTEM AND METHOD FOR SECURITIZING ZERO COUPON BOND AND EQUITY INDEX PORTFOLIOS IN A TARGET DATE EXCHANGE TRADED FUND,04.06.2007,US
US396906890,METHOD AND SYSTEM FOR DATA-DRIVEN FINANCIAL PLANNING,10.11.2021,US
WO2023075805,METHOD AND SYSTEM FOR DATA-DRIVEN FINANCIAL PLANNING,10.11.2021,WO
US432030842,Methods and Systems for Crowdfunding a Project,20.02.2024,US
WO2017013494,METHODS AND SYSTEMS FOR DYNAMICALLY GENERATING REAL-TIME RECOMMENDATIONS,22.07.2016,WO
US204584323,Methods and systems for dynamically generating real-time recommendations,19.05.2017,US
US191718847,Methods and systems for dynamically generating real-time recommendations,22.07.2016,US
WO2024173194,SELECTIVE VISUAL DISPLAY,11.02.2024,WO
AU181490427,Devices and methods for determining a patient's propensity to adhere to a medication prescription,05.10.2009,AU
IN211542047,DEVICES AND METHODS FOR DETERMINING A PATIENT''S PROPENSITY TO ADHERE TO A MEDICATION PRESCRIPTION,21.03.2011,IN
